date,value,year,month,day,day_name,week_day,month_name,quarter,datetime,season,weather,temp,humidity,windspeed,casual,registered,rented_bikes_count,Profit,time,workingDay,hour,day_period
2011-07-13,194,2011,7,13,Wednesday,2,July,Q3,2011-07-13 17:00:00,Summer,Clear,29.0,79.0,0.0,70.0,418.0,488.0,3001.228767,17:00:00,True,17.0,Evening
2011-07-13,194,2011,7,13,Wednesday,2,July,Q3,2011-07-13 18:00:00,Summer,Clear,20.0,62.0,9.0,51.0,412.0,463.0,2648.628767,18:00:00,True,18.0,Evening
2011-07-13,194,2011,7,13,Wednesday,2,July,Q3,2011-07-13 19:00:00,Summer,Clear,29.0,79.0,13.0,79.0,340.0,419.0,2820.628767,19:00:00,True,19.0,Evening
2011-07-13,194,2011,7,13,Wednesday,2,July,Q3,2011-07-13 20:00:00,Summer,Clear,29.0,84.0,11.0,61.0,281.0,342.0,2257.328767,20:00:00,True,20.0,Evening
2011-07-13,194,2011,7,13,Wednesday,2,July,Q3,2011-07-13 21:00:00,Summer,Clear,29.0,79.0,13.0,56.0,194.0,250.0,1797.228767,21:00:00,True,21.0,Night
2011-07-13,194,2011,7,13,Wednesday,2,July,Q3,2011-07-13 22:00:00,Summer,Clear,28.0,62.0,13.0,48.0,136.0,184.0,1410.228767,22:00:00,True,22.0,Night
2011-07-13,194,2011,7,13,Wednesday,2,July,Q3,2011-07-13 23:00:00,Summer,Clear,27.0,83.0,17.0,33.0,83.0,116.0,924.3287671,23:00:00,True,23.0,Night
2011-07-14,195,2011,7,14,Thursday,3,July,Q3,2011-07-14 00:00:00,Summer,Clear,27.0,69.0,20.0,14.0,32.0,46.0,378.2287671,00:00:00,True,0.0,Night
2011-07-14,195,2011,7,14,Thursday,3,July,Q3,2011-07-14 01:00:00,Summer,Clear,27.0,62.0,17.0,4.0,21.0,25.0,158.9287671,01:00:00,True,1.0,Night
2011-07-14,195,2011,7,14,Thursday,3,July,Q3,2011-07-14 02:00:00,Summer,Clear,26.0,57.0,20.0,3.0,7.0,10.0,81.52876712,02:00:00,True,2.0,Night
2011-07-14,195,2011,7,14,Thursday,3,July,Q3,2011-07-14 03:00:00,Summer,Clear,25.0,62.0,13.0,1.0,5.0,6.0,38.52876712,03:00:00,True,3.0,Night
2011-07-14,195,2011,7,14,Thursday,3,July,Q3,2011-07-14 04:00:00,Summer,Clear,25.0,53.0,17.0,0.0,6.0,6.0,25.62876712,04:00:00,True,4.0,Night
2011-07-14,195,2011,7,14,Thursday,3,July,Q3,2011-07-14 05:00:00,Summer,Clear,25.0,56.0,15.0,6.0,22.0,28.0,197.6287671,05:00:00,True,5.0,Morning
2011-07-14,195,2011,7,14,Thursday,3,July,Q3,2011-07-14 06:00:00,Summer,Clear,25.0,60.0,13.0,14.0,116.0,130.0,739.4287671,06:00:00,True,6.0,Morning
2011-07-14,195,2011,7,14,Thursday,3,July,Q3,2011-07-14 07:00:00,Summer,Clear,25.0,62.0,17.0,23.0,311.0,334.0,1732.728767,07:00:00,True,7.0,Morning
2011-07-14,195,2011,7,14,Thursday,3,July,Q3,2011-07-14 08:00:00,Summer,Clear,20.0,62.0,24.0,53.0,433.0,486.0,2773.328767,08:00:00,True,8.0,Morning
2011-07-14,195,2011,7,14,Thursday,3,July,Q3,2011-07-14 09:00:00,Summer,Clear,28.0,47.0,19.0,29.0,195.0,224.0,1337.128767,09:00:00,True,9.0,Morning
2011-07-14,195,2011,7,14,Thursday,3,July,Q3,2011-07-14 10:00:00,Summer,Clear,20.0,42.0,17.0,32.0,95.0,127.0,958.7287671,10:00:00,True,10.0,Morning
2011-07-14,195,2011,7,14,Thursday,3,July,Q3,2011-07-14 11:00:00,Summer,Clear,30.0,62.0,15.0,38.0,110.0,148.0,1126.428767,11:00:00,True,11.0,Morning
2011-07-14,195,2011,7,14,Thursday,3,July,Q3,2011-07-14 12:00:00,Summer,Clear,30.0,35.0,17.0,51.0,172.0,223.0,1616.628767,12:00:00,True,12.0,Afternoon
2011-07-14,195,2011,7,14,Thursday,3,July,Q3,2011-07-14 13:00:00,Summer,Clear,31.0,33.0,22.0,39.0,138.0,177.0,1264.028767,13:00:00,True,13.0,Afternoon
2011-07-14,195,2011,7,14,Thursday,3,July,Q3,2011-07-14 14:00:00,Summer,Clear,30.0,35.0,19.0,49.0,129.0,178.0,1397.328767,14:00:00,True,14.0,Afternoon
2011-07-14,195,2011,7,14,Thursday,3,July,Q3,2011-07-14 15:00:00,Summer,Clear,20.0,33.0,13.0,42.0,138.0,180.0,1315.628767,15:00:00,True,15.0,Afternoon
2011-07-14,195,2011,7,14,Thursday,3,July,Q3,2011-07-14 16:00:00,Summer,Clear,31.0,33.0,9.0,43.0,231.0,274.0,1732.728767,16:00:00,True,16.0,Afternoon
2011-07-14,195,2011,7,14,Thursday,3,July,Q3,2011-07-14 17:00:00,Summer,Clear,30.0,62.0,9.0,78.0,517.0,595.0,3564.528767,17:00:00,True,17.0,Evening
2011-07-14,195,2011,7,14,Thursday,3,July,Q3,2011-07-14 18:00:00,Summer,Clear,30.0,42.0,13.0,94.0,484.0,578.0,3697.828767,18:00:00,True,18.0,Evening
2011-07-14,195,2011,7,14,Thursday,3,July,Q3,2011-07-14 19:00:00,Summer,Clear,30.0,39.0,15.0,67.0,333.0,400.0,2584.128767,19:00:00,True,19.0,Evening
2011-07-14,195,2011,7,14,Thursday,3,July,Q3,2011-07-14 20:00:00,Summer,Clear,29.0,42.0,13.0,81.0,267.0,348.0,2541.128767,20:00:00,True,20.0,Evening
2011-07-14,195,2011,7,14,Thursday,3,July,Q3,2011-07-14 21:00:00,Summer,Clear,20.0,50.0,9.0,58.0,203.0,261.0,1870.328767,21:00:00,True,21.0,Night
2011-07-14,195,2011,7,14,Thursday,3,July,Q3,2011-07-14 22:00:00,Summer,Clear,26.0,57.0,6.0,42.0,134.0,176.0,1298.428767,22:00:00,True,22.0,Night
2011-07-14,195,2011,7,14,Thursday,3,July,Q3,2011-07-14 23:00:00,Summer,Clear,26.0,62.0,17.0,27.0,97.0,124.0,881.3287671,23:00:00,True,23.0,Night
2011-07-15,196,2011,7,15,Friday,4,July,Q3,2011-07-15 00:00:00,Summer,Clear,25.0,73.0,15.0,23.0,57.0,80.0,640.5287671,00:00:00,True,0.0,Night
2011-07-15,196,2011,7,15,Friday,4,July,Q3,2011-07-15 01:00:00,Summer,Clear,20.0,62.0,13.0,7.0,13.0,20.0,176.1287671,01:00:00,True,1.0,Night
2011-07-15,196,2011,7,15,Friday,4,July,Q3,2011-07-15 02:00:00,Summer,Clear,25.0,78.0,11.0,16.0,22.0,38.0,369.6287671,02:00:00,True,2.0,Night
2011-07-15,196,2011,7,15,Friday,4,July,Q3,2011-07-15 03:00:00,Summer,Clear,20.0,73.0,13.0,1.0,6.0,7.0,42.82876712,03:00:00,True,3.0,Night
2011-07-15,196,2011,7,15,Friday,4,July,Q3,2011-07-15 04:00:00,Summer,Clear,20.0,73.0,13.0,2.0,8.0,10.0,68.62876712,04:00:00,True,4.0,Night
2011-07-15,196,2011,7,15,Friday,4,July,Q3,2011-07-15 05:00:00,Summer,Clear,20.0,62.0,9.0,7.0,16.0,23.0,189.0287671,05:00:00,True,5.0,Morning
2011-07-15,196,2011,7,15,Friday,4,July,Q3,2011-07-15 06:00:00,Summer,Mist,25.0,73.0,13.0,12.0,108.0,120.0,670.6287671,06:00:00,True,6.0,Morning
2011-07-15,196,2011,7,15,Friday,4,July,Q3,2011-07-15 07:00:00,Summer,Clear,20.0,62.0,7.0,17.0,257.0,274.0,1397.328767,07:00:00,True,7.0,Morning
2011-07-15,196,2011,7,15,Friday,4,July,Q3,2011-07-15 08:00:00,Summer,Clear,26.0,65.0,17.0,50.0,514.0,564.0,3070.028767,08:00:00,True,8.0,Morning
2011-07-15,196,2011,7,15,Friday,4,July,Q3,2011-07-15 09:00:00,Summer,Clear,28.0,62.0,13.0,31.0,176.0,207.0,1289.828767,09:00:00,True,9.0,Morning
2011-07-15,196,2011,7,15,Friday,4,July,Q3,2011-07-15 10:00:00,Summer,Mist,27.0,61.0,13.0,59.0,107.0,166.0,1474.728767,10:00:00,True,10.0,Morning
2011-07-15,196,2011,7,15,Friday,4,July,Q3,2011-07-15 11:00:00,Summer,Clear,29.0,54.0,9.0,73.0,137.0,210.0,1844.528767,11:00:00,True,11.0,Morning
2011-07-15,196,2011,7,15,Friday,4,July,Q3,2011-07-15 12:00:00,Summer,Clear,29.0,48.0,13.0,61.0,177.0,238.0,1810.128767,12:00:00,True,12.0,Afternoon
2011-07-15,196,2011,7,15,Friday,4,July,Q3,2011-07-15 13:00:00,Summer,Clear,20.0,62.0,13.0,85.0,162.0,247.0,2158.428767,13:00:00,True,13.0,Afternoon
2011-07-15,196,2011,7,15,Friday,4,July,Q3,2011-07-15 14:00:00,Summer,Clear,29.0,62.0,13.0,105.0,160.0,265.0,2493.828767,14:00:00,True,14.0,Afternoon
2011-07-15,196,2011,7,15,Friday,4,July,Q3,2011-07-15 15:00:00,Summer,Clear,30.0,45.0,13.0,74.0,163.0,237.0,1973.528767,15:00:00,True,15.0,Afternoon
2011-07-15,196,2011,7,15,Friday,4,July,Q3,2011-07-15 16:00:00,Summer,Clear,30.0,51.0,13.0,96.0,265.0,361.0,2790.528767,16:00:00,True,16.0,Afternoon
2011-07-15,196,2011,7,15,Friday,4,July,Q3,2011-07-15 17:00:00,Summer,Clear,30.0,62.0,17.0,104.0,483.0,587.0,3865.528767,17:00:00,True,17.0,Evening
2011-07-15,196,2011,7,15,Friday,4,July,Q3,2011-07-15 18:00:00,Summer,Clear,30.0,62.0,13.0,102.0,394.0,496.0,3448.428767,18:00:00,True,18.0,Evening
2011-07-15,196,2011,7,15,Friday,4,July,Q3,2011-07-15 19:00:00,Summer,Clear,29.0,45.0,15.0,114.0,280.0,394.0,3164.628767,19:00:00,True,19.0,Evening
2011-07-15,196,2011,7,15,Friday,4,July,Q3,2011-07-15 20:00:00,Summer,Clear,20.0,62.0,15.0,92.0,251.0,343.0,2661.528767,20:00:00,True,20.0,Evening
2011-07-15,196,2011,7,15,Friday,4,July,Q3,2011-07-15 21:00:00,Summer,Clear,27.0,54.0,7.0,75.0,186.0,261.0,2089.628767,21:00:00,True,21.0,Night
2011-07-15,196,2011,7,15,Friday,4,July,Q3,2011-07-15 22:00:00,Summer,Clear,27.0,57.0,13.0,71.0,152.0,223.0,1874.628767,22:00:00,True,22.0,Night
2011-07-15,196,2011,7,15,Friday,4,July,Q3,2011-07-15 23:00:00,Summer,Clear,26.0,61.0,13.0,41.0,126.0,167.0,1246.828767,23:00:00,True,23.0,Night
2011-07-16,197,2011,7,16,Saturday,5,July,Q3,2011-07-16 00:00:00,Summer,Clear,25.0,65.0,13.0,42.0,68.0,110.0,1014.628767,00:00:00,False,0.0,Night
2011-07-16,197,2011,7,16,Saturday,5,July,Q3,2011-07-16 01:00:00,Summer,Clear,20.0,69.0,7.0,24.0,51.0,75.0,631.9287671,01:00:00,False,1.0,Night
2011-07-16,197,2011,7,16,Saturday,5,July,Q3,2011-07-16 02:00:00,Summer,Clear,25.0,62.0,9.0,10.0,48.0,58.0,378.2287671,02:00:00,False,2.0,Night
2011-07-16,197,2011,7,16,Saturday,5,July,Q3,2011-07-16 03:00:00,Summer,Clear,25.0,78.0,9.0,6.0,20.0,26.0,189.0287671,03:00:00,False,3.0,Night
2011-07-16,197,2011,7,16,Saturday,5,July,Q3,2011-07-16 04:00:00,Summer,Clear,20.0,62.0,6.0,9.0,7.0,16.0,184.7287671,04:00:00,False,4.0,Night
2011-07-16,197,2011,7,16,Saturday,5,July,Q3,2011-07-16 05:00:00,Summer,Clear,24.0,62.0,6.0,4.0,6.0,10.0,94.42876712,05:00:00,False,5.0,Morning
2011-07-16,197,2011,7,16,Saturday,5,July,Q3,2011-07-16 06:00:00,Summer,Clear,25.0,78.0,11.0,16.0,21.0,37.0,365.3287671,06:00:00,False,6.0,Morning
2011-07-16,197,2011,7,16,Saturday,5,July,Q3,2011-07-16 07:00:00,Summer,Clear,25.0,73.0,9.0,14.0,38.0,52.0,404.0287671,07:00:00,False,7.0,Morning
2011-07-16,197,2011,7,16,Saturday,5,July,Q3,2011-07-16 08:00:00,Summer,Clear,27.0,65.0,11.0,37.0,90.0,127.0,1023.228767,08:00:00,False,8.0,Morning
2011-07-16,197,2011,7,16,Saturday,5,July,Q3,2011-07-16 09:00:00,Summer,Clear,20.0,62.0,13.0,72.0,150.0,222.0,1883.228767,09:00:00,False,9.0,Morning
2011-07-16,197,2011,7,16,Saturday,5,July,Q3,2011-07-16 10:00:00,Summer,Clear,30.0,54.0,13.0,114.0,208.0,322.0,2855.028767,10:00:00,False,10.0,Morning
2011-07-16,197,2011,7,16,Saturday,5,July,Q3,2011-07-16 11:00:00,Summer,Clear,30.0,48.0,15.0,171.0,225.0,396.0,3908.528767,11:00:00,False,11.0,Morning
2011-07-16,197,2011,7,16,Saturday,5,July,Q3,2011-07-16 12:00:00,Summer,Clear,31.0,43.0,19.0,187.0,276.0,463.0,4403.028767,12:00:00,False,12.0,Afternoon
2011-07-16,197,2011,7,16,Saturday,5,July,Q3,2011-07-16 13:00:00,Summer,Clear,31.0,45.0,13.0,221.0,276.0,497.0,4987.828767,13:00:00,False,13.0,Afternoon
2011-07-16,197,2011,7,16,Saturday,5,July,Q3,2011-07-16 14:00:00,Summer,Clear,30.0,45.0,20.0,201.0,232.0,433.0,4454.628767,14:00:00,False,14.0,Afternoon
2011-07-16,197,2011,7,16,Saturday,5,July,Q3,2011-07-16 15:00:00,Summer,Clear,20.0,45.0,22.0,205.0,223.0,428.0,4484.728767,15:00:00,False,15.0,Afternoon
2011-07-16,197,2011,7,16,Saturday,5,July,Q3,2011-07-16 16:00:00,Summer,Clear,31.0,45.0,13.0,183.0,242.0,425.0,4188.028767,16:00:00,False,16.0,Afternoon
2011-07-16,197,2011,7,16,Saturday,5,July,Q3,2011-07-16 17:00:00,Summer,Clear,20.0,45.0,13.0,234.0,241.0,475.0,5060.928767,17:00:00,False,17.0,Evening
2011-07-16,197,2011,7,16,Saturday,5,July,Q3,2011-07-16 18:00:00,Summer,Clear,31.0,45.0,13.0,185.0,243.0,428.0,4226.728767,18:00:00,False,18.0,Evening
2011-07-16,197,2011,7,16,Saturday,5,July,Q3,2011-07-16 19:00:00,Summer,Clear,30.0,62.0,13.0,164.0,242.0,406.0,3861.228767,19:00:00,False,19.0,Evening
2011-07-16,197,2011,7,16,Saturday,5,July,Q3,2011-07-16 20:00:00,Summer,Clear,30.0,51.0,15.0,108.0,188.0,296.0,2665.828767,20:00:00,False,20.0,Evening
2011-07-16,197,2011,7,16,Saturday,5,July,Q3,2011-07-16 21:00:00,Summer,Clear,29.0,58.0,13.0,85.0,167.0,252.0,2179.928767,21:00:00,False,21.0,Night
2011-07-16,197,2011,7,16,Saturday,5,July,Q3,2011-07-16 22:00:00,Summer,Clear,29.0,65.0,13.0,65.0,136.0,201.0,1702.628767,22:00:00,False,22.0,Night
2011-07-16,197,2011,7,16,Saturday,5,July,Q3,2011-07-16 23:00:00,Summer,Clear,28.0,61.0,15.0,61.0,107.0,168.0,1509.128767,23:00:00,False,23.0,Night
2011-07-17,198,2011,7,17,Sunday,6,July,Q3,2011-07-17 00:00:00,Summer,Clear,20.0,65.0,13.0,34.0,91.0,125.0,975.9287671,00:00:00,False,0.0,Night
2011-07-17,198,2011,7,17,Sunday,6,July,Q3,2011-07-17 01:00:00,Summer,Clear,26.0,69.0,13.0,16.0,86.0,102.0,644.8287671,01:00:00,False,1.0,Night
2011-07-17,198,2011,7,17,Sunday,6,July,Q3,2011-07-17 02:00:00,Summer,Clear,26.0,69.0,13.0,28.0,66.0,94.0,765.2287671,02:00:00,False,2.0,Night
2011-07-17,198,2011,7,17,Sunday,6,July,Q3,2011-07-17 03:00:00,Summer,Clear,26.0,69.0,13.0,21.0,26.0,47.0,472.8287671,03:00:00,False,3.0,Night
2011-07-17,198,2011,7,17,Sunday,6,July,Q3,2011-07-17 04:00:00,Summer,Clear,25.0,73.0,13.0,4.0,6.0,10.0,94.42876712,04:00:00,False,4.0,Night
2011-07-17,198,2011,7,17,Sunday,6,July,Q3,2011-07-17 05:00:00,Summer,Clear,26.0,62.0,15.0,4.0,8.0,12.0,103.0287671,05:00:00,False,5.0,Morning
2011-07-17,198,2011,7,17,Sunday,6,July,Q3,2011-07-17 06:00:00,Summer,Clear,20.0,73.0,13.0,10.0,11.0,21.0,219.1287671,06:00:00,False,6.0,Morning
2011-07-17,198,2011,7,17,Sunday,6,July,Q3,2011-07-17 07:00:00,Summer,Clear,26.0,73.0,11.0,20.0,30.0,50.0,472.8287671,07:00:00,False,7.0,Morning
2011-07-17,198,2011,7,17,Sunday,6,July,Q3,2011-07-17 08:00:00,Summer,Clear,28.0,62.0,15.0,45.0,73.0,118.0,1087.728767,08:00:00,False,8.0,Morning
2011-07-17,198,2011,7,17,Sunday,6,July,Q3,2011-07-17 09:00:00,Summer,Clear,30.0,62.0,13.0,74.0,110.0,184.0,1745.628767,09:00:00,False,9.0,Morning
2011-07-17,198,2011,7,17,Sunday,6,July,Q3,2011-07-17 10:00:00,Summer,Clear,20.0,60.0,13.0,127.0,177.0,304.0,2945.328767,10:00:00,False,10.0,Morning
2011-07-17,198,2011,7,17,Sunday,6,July,Q3,2011-07-17 11:00:00,Summer,Clear,31.0,55.0,19.0,147.0,244.0,391.0,3577.428767,11:00:00,False,11.0,Morning
2011-07-17,198,2011,7,17,Sunday,6,July,Q3,2011-07-17 12:00:00,Summer,Clear,31.0,62.0,19.0,177.0,243.0,420.0,4089.128767,12:00:00,False,12.0,Afternoon
2011-07-17,198,2011,7,17,Sunday,6,July,Q3,2011-07-17 13:00:00,Summer,Clear,33.0,49.0,20.0,200.0,272.0,472.0,4609.428767,13:00:00,False,13.0,Afternoon
2011-07-17,198,2011,7,17,Sunday,6,July,Q3,2011-07-17 14:00:00,Summer,Clear,33.0,49.0,24.0,168.0,262.0,430.0,4016.028767,14:00:00,False,14.0,Afternoon
2011-07-17,198,2011,7,17,Sunday,6,July,Q3,2011-07-17 15:00:00,Summer,Clear,34.0,62.0,13.0,129.0,195.0,324.0,3057.128767,15:00:00,False,15.0,Afternoon
2011-07-17,198,2011,7,17,Sunday,6,July,Q3,2011-07-17 16:00:00,Summer,Clear,33.0,46.0,13.0,129.0,188.0,317.0,3027.028767,16:00:00,False,16.0,Afternoon
2011-07-17,198,2011,7,17,Sunday,6,July,Q3,2011-07-17 17:00:00,Summer,Clear,33.0,49.0,26.0,133.0,236.0,369.0,3302.228767,17:00:00,False,17.0,Evening
2011-07-17,198,2011,7,17,Sunday,6,July,Q3,2011-07-17 18:00:00,Summer,Clear,33.0,46.0,20.0,147.0,243.0,390.0,3573.128767,18:00:00,False,18.0,Evening
2011-07-17,198,2011,7,17,Sunday,6,July,Q3,2011-07-17 19:00:00,Summer,Clear,31.0,55.0,19.0,145.0,234.0,379.0,3500.028767,19:00:00,False,19.0,Evening
2011-07-17,198,2011,7,17,Sunday,6,July,Q3,2011-07-17 20:00:00,Summer,Clear,31.0,58.0,13.0,85.0,177.0,262.0,2222.928767,20:00:00,False,20.0,Evening
2011-07-17,198,2011,7,17,Sunday,6,July,Q3,2011-07-17 21:00:00,Summer,Clear,20.0,62.0,15.0,59.0,148.0,207.0,1651.028767,21:00:00,False,21.0,Night
2011-07-17,198,2011,7,17,Sunday,6,July,Q3,2011-07-17 22:00:00,Summer,Clear,30.0,62.0,15.0,65.0,116.0,181.0,1616.628767,22:00:00,False,22.0,Night
2011-07-17,198,2011,7,17,Sunday,6,July,Q3,2011-07-17 23:00:00,Summer,Clear,29.0,74.0,9.0,39.0,54.0,93.0,902.8287671,23:00:00,False,23.0,Night
2011-07-18,199,2011,7,18,Monday,0,July,Q3,2011-07-18 00:00:00,Summer,Clear,29.0,62.0,9.0,21.0,30.0,51.0,490.0287671,00:00:00,True,0.0,Night
2011-07-18,199,2011,7,18,Monday,0,July,Q3,2011-07-18 01:00:00,Summer,Clear,29.0,74.0,15.0,17.0,8.0,25.0,326.6287671,01:00:00,True,1.0,Night
2011-07-18,199,2011,7,18,Monday,0,July,Q3,2011-07-18 02:00:00,Summer,Clear,27.0,62.0,13.0,2.0,8.0,10.0,68.62876712,02:00:00,True,2.0,Night
2011-07-18,199,2011,7,18,Monday,0,July,Q3,2011-07-18 03:00:00,Summer,Clear,27.0,78.0,13.0,3.0,4.0,7.0,68.62876712,03:00:00,True,3.0,Night
2011-07-18,199,2011,7,18,Monday,0,July,Q3,2011-07-18 04:00:00,Summer,Clear,26.0,78.0,11.0,1.0,3.0,4.0,29.92876712,04:00:00,True,4.0,Night
2011-07-18,199,2011,7,18,Monday,0,July,Q3,2011-07-18 05:00:00,Summer,Clear,20.0,78.0,7.0,2.0,15.0,17.0,98.72876712,05:00:00,True,5.0,Morning
2011-07-18,199,2011,7,18,Monday,0,July,Q3,2011-07-18 06:00:00,Summer,Clear,26.0,83.0,13.0,10.0,95.0,105.0,580.3287671,06:00:00,True,6.0,Morning
2011-07-18,199,2011,7,18,Monday,0,July,Q3,2011-07-18 07:00:00,Summer,Clear,28.0,74.0,15.0,22.0,255.0,277.0,1474.728767,07:00:00,True,7.0,Morning
2011-07-18,199,2011,7,18,Monday,0,July,Q3,2011-07-18 08:00:00,Summer,Clear,20.0,70.0,13.0,18.0,329.0,347.0,1724.128767,08:00:00,True,8.0,Morning
2011-07-18,199,2011,7,18,Monday,0,July,Q3,2011-07-18 09:00:00,Summer,Clear,30.0,67.0,15.0,33.0,170.0,203.0,1298.428767,09:00:00,True,9.0,Morning
2011-07-18,199,2011,7,18,Monday,0,July,Q3,2011-07-18 10:00:00,Summer,Clear,31.0,62.0,13.0,52.0,78.0,130.0,1229.628767,10:00:00,True,10.0,Morning
2011-07-18,199,2011,7,18,Monday,0,July,Q3,2011-07-18 11:00:00,Summer,Clear,33.0,55.0,13.0,42.0,99.0,141.0,1147.928767,11:00:00,True,11.0,Morning
2011-07-18,199,2011,7,18,Monday,0,July,Q3,2011-07-18 12:00:00,Summer,Clear,33.0,59.0,13.0,39.0,126.0,165.0,1212.428767,12:00:00,True,12.0,Afternoon
2011-07-18,199,2011,7,18,Monday,0,July,Q3,2011-07-18 13:00:00,Summer,Clear,20.0,56.0,17.0,27.0,125.0,152.0,1001.728767,13:00:00,True,13.0,Afternoon
2011-07-18,199,2011,7,18,Monday,0,July,Q3,2011-07-18 14:00:00,Summer,Clear,20.0,56.0,22.0,32.0,106.0,138.0,1006.028767,14:00:00,True,14.0,Afternoon
2011-07-18,199,2011,7,18,Monday,0,July,Q3,2011-07-18 15:00:00,Summer,Clear,34.0,53.0,22.0,53.0,111.0,164.0,1388.728767,15:00:00,True,15.0,Afternoon
2011-07-18,199,2011,7,18,Monday,0,July,Q3,2011-07-18 16:00:00,Summer,Clear,34.0,62.0,19.0,45.0,220.0,265.0,1719.828767,16:00:00,True,16.0,Afternoon
2011-07-18,199,2011,7,18,Monday,0,July,Q3,2011-07-18 17:00:00,Summer,Clear,34.0,62.0,22.0,72.0,473.0,545.0,3272.128767,17:00:00,True,17.0,Evening
2011-07-18,199,2011,7,18,Monday,0,July,Q3,2011-07-18 18:00:00,Summer,Clear,34.0,49.0,24.0,80.0,478.0,558.0,3431.228767,18:00:00,True,18.0,Evening
2011-07-18,199,2011,7,18,Monday,0,July,Q3,2011-07-18 19:00:00,Summer,Clear,33.0,55.0,15.0,63.0,335.0,398.0,2523.928767,19:00:00,True,19.0,Evening
2011-07-18,199,2011,7,18,Monday,0,July,Q3,2011-07-18 20:00:00,Summer,Clear,32.0,59.0,13.0,91.0,232.0,323.0,2562.628767,20:00:00,True,20.0,Evening
2011-07-18,199,2011,7,18,Monday,0,July,Q3,2011-07-18 21:00:00,Summer,Clear,30.0,66.0,13.0,48.0,154.0,202.0,1487.628767,21:00:00,True,21.0,Night
2011-07-18,199,2011,7,18,Monday,0,July,Q3,2011-07-18 22:00:00,Summer,Clear,31.0,62.0,15.0,36.0,104.0,140.0,1066.228767,22:00:00,True,22.0,Night
2011-07-18,199,2011,7,18,Monday,0,July,Q3,2011-07-18 23:00:00,Summer,Clear,20.0,66.0,13.0,32.0,59.0,91.0,803.9287671,23:00:00,True,23.0,Night
2011-07-19,200,2011,7,19,Tuesday,1,July,Q3,2011-07-19 00:00:00,Summer,Clear,30.0,62.0,13.0,25.0,26.0,51.0,541.6287671,00:00:00,True,0.0,Night
2011-07-19,200,2011,7,19,Tuesday,1,July,Q3,2011-07-19 01:00:00,Summer,Mist,20.0,66.0,13.0,7.0,6.0,13.0,146.0287671,01:00:00,True,1.0,Night
2011-07-19,200,2011,7,19,Tuesday,1,July,Q3,2011-07-19 02:00:00,Summer,Clear,30.0,62.0,11.0,9.0,4.0,13.0,171.8287671,02:00:00,True,2.0,Night
2011-07-19,200,2011,7,19,Tuesday,1,July,Q3,2011-07-19 03:00:00,Summer,Clear,20.0,62.0,11.0,2.0,1.0,3.0,38.52876712,03:00:00,True,3.0,Night
2011-07-19,200,2011,7,19,Tuesday,1,July,Q3,2011-07-19 04:00:00,Summer,Clear,30.0,70.0,13.0,1.0,4.0,5.0,34.22876712,04:00:00,True,4.0,Night
2011-07-19,200,2011,7,19,Tuesday,1,July,Q3,2011-07-19 05:00:00,Summer,Clear,29.0,62.0,7.0,0.0,19.0,19.0,81.52876712,05:00:00,True,5.0,Morning
2011-07-19,200,2011,7,19,Tuesday,1,July,Q3,2011-07-19 06:00:00,Summer,Clear,20.0,74.0,7.0,8.0,126.0,134.0,679.2287671,06:00:00,True,6.0,Morning
2011-07-19,200,2011,7,19,Tuesday,1,July,Q3,2011-07-19 07:00:00,Summer,Mist,30.0,70.0,11.0,28.0,287.0,315.0,1715.528767,07:00:00,True,7.0,Morning
2011-07-19,200,2011,7,19,Tuesday,1,July,Q3,2011-07-19 08:00:00,Summer,Mist,20.0,70.0,13.0,31.0,381.0,412.0,2171.328767,08:00:00,True,8.0,Morning
2011-07-19,200,2011,7,19,Tuesday,1,July,Q3,2011-07-19 09:00:00,Summer,Mist,33.0,63.0,9.0,22.0,177.0,199.0,1139.328767,09:00:00,True,9.0,Morning
2011-07-19,200,2011,7,19,Tuesday,1,July,Q3,2011-07-19 10:00:00,Summer,Mist,34.0,62.0,13.0,29.0,112.0,141.0,980.2287671,10:00:00,True,10.0,Morning
2011-07-19,200,2011,7,19,Tuesday,1,July,Q3,2011-07-19 11:00:00,Summer,Clear,34.0,59.0,13.0,29.0,98.0,127.0,920.0287671,11:00:00,True,11.0,Morning
2011-07-19,200,2011,7,19,Tuesday,1,July,Q3,2011-07-19 12:00:00,Summer,Clear,34.0,56.0,13.0,26.0,127.0,153.0,993.1287671,12:00:00,True,12.0,Afternoon
2011-07-19,200,2011,7,19,Tuesday,1,July,Q3,2011-07-19 13:00:00,Summer,Clear,20.0,53.0,13.0,33.0,139.0,172.0,1165.128767,13:00:00,True,13.0,Afternoon
2011-07-19,200,2011,7,19,Tuesday,1,July,Q3,2011-07-19 14:00:00,Summer,Clear,35.0,50.0,13.0,41.0,111.0,152.0,1182.328767,14:00:00,True,14.0,Afternoon
2011-07-19,200,2011,7,19,Tuesday,1,July,Q3,2011-07-19 15:00:00,Summer,Clear,20.0,44.0,13.0,48.0,110.0,158.0,1298.428767,15:00:00,True,15.0,Afternoon
2011-07-19,200,2011,7,19,Tuesday,1,July,Q3,2011-07-19 16:00:00,Summer,Clear,20.0,42.0,20.0,61.0,216.0,277.0,1977.828767,16:00:00,True,16.0,Afternoon
2011-07-19,200,2011,7,19,Tuesday,1,July,Q3,2011-07-19 17:00:00,Summer,Clear,20.0,66.0,13.0,68.0,445.0,513.0,3082.928767,17:00:00,True,17.0,Evening
